#        klen             E | projection   |group 1: A    |group
#column    1               2               3
     0.000000000    -4.020907467     1.000000000
     0.006889458    -4.024710022     1.000000000
     0.013778915    -4.028635410     1.000000000
     0.020668373    -4.032687583     1.000000000
     0.027557830    -4.036876108     1.000000000
     0.034447288    -4.041213040     1.000000000
     0.041336745    -4.045712997     1.000000000
     0.048226203    -4.050393284     1.000000000
     0.055115661    -4.055274051     1.000000000
     0.062005118    -4.060378501     1.000000000
     0.068894576    -4.065733139     1.000000000
     0.075784033    -4.071368075     1.000000000
     0.082673491    -4.077317386     1.000000000
     0.089562948    -4.083619529     1.000000000
     0.096452406    -4.090317818     1.000000000
     0.103341864    -4.097460953     1.000000000
     0.110231321    -4.105103586     1.000000000
     0.117120779    -4.113306903     1.000000000
     0.124010236    -4.122139169     1.000000000
     0.130899694    -4.131676178     1.000000000
     0.137789151    -4.142001491     1.000000000
     0.144678609    -4.153206327     1.000000000
     0.151568067    -4.165388913     1.000000000
     0.158457524    -4.178653084     1.000000000
     0.165346982    -4.193105893     1.000000000
     0.172236439    -4.208854094     1.000000000
     0.179125897    -4.225999456     1.000000000
     0.186015354    -4.244633164     1.000000000
     0.192904812    -4.264829859     1.000000000
     0.199794270    -4.286642197     1.000000000
     0.206683727    -4.310096904     1.000000000
     0.213573185    -4.335193073     1.000000000
     0.220462642    -4.361902653     1.000000000
     0.227352100    -4.390171912     1.000000000
     0.234241558    -4.419921473     1.000000000
     0.241131015    -4.451042617     1.000000000
     0.248020473    -4.483390370     1.000000000
     0.254909930    -4.516779217     1.000000000
     0.261799388    -4.550989690     1.000000000
     0.268688845    -4.585787741     1.000000000
     0.275578303    -4.620948606     1.000000000
     0.282467761    -4.656274398     1.000000000
     0.289357218    -4.691601187     1.000000000
     0.296246676    -4.726797903     1.000000000
     0.303136133    -4.761761341     1.000000000
     0.310025591    -4.796410344     1.000000000
     0.316915048    -4.830680634     1.000000000
     0.323804506    -4.864520710     1.000000000
     0.330693964    -4.897888769     1.000000000
     0.337583421    -4.930750431     1.000000000
     0.344472879    -4.963077091     1.000000000
     0.351362336    -4.994844701     1.000000000
     0.358251794    -5.026032876     1.000000000
     0.365141251    -5.056624220     1.000000000
     0.372030709    -5.086603813     1.000000000
     0.378920167    -5.115958816     1.000000000
     0.385809624    -5.144678152     1.000000000
     0.392699082    -5.172752262     1.000000000
     0.399588539    -5.200172891     1.000000000
     0.406477997    -5.226932927     1.000000000
     0.413367454    -5.253026255     1.000000000
     0.420256912    -5.278447645     1.000000000
     0.427146370    -5.303192657     1.000000000
     0.434035827    -5.327257568     1.000000000
     0.440925285    -5.350639302     1.000000000
     0.447814742    -5.373335389     1.000000000
     0.454704200    -5.395343917     1.000000000
     0.461593657    -5.416663502     1.000000000
     0.468483115    -5.437293267     1.000000000
     0.475372573    -5.457232822     1.000000000
     0.482262030    -5.476482253     1.000000000
     0.489151488    -5.495042112     1.000000000
     0.496040945    -5.512913416     1.000000000
     0.502930403    -5.530097639     1.000000000
     0.509819860    -5.546596711     1.000000000
     0.516709318    -5.562413016     1.000000000
     0.523598776    -5.577549380     1.000000000
     0.530488233    -5.592009069     1.000000000
     0.537377691    -5.605795771     1.000000000
     0.544267148    -5.618913581     1.000000000
     0.551156606    -5.631366978     1.000000000
     0.558046063    -5.643160796     1.000000000
     0.564935521    -5.654300188     1.000000000
     0.571824979    -5.664790587     1.000000000
     0.578714436    -5.674637659     1.000000000
     0.585603894    -5.683847259     1.000000000
     0.592493351    -5.692425371     1.000000000
     0.599382809    -5.700378051     1.000000000
     0.606272266    -5.707711369     1.000000000
     0.613161724    -5.714431334     1.000000000
     0.620051182    -5.720543832     1.000000000
     0.626940639    -5.726054550     1.000000000
     0.633830097    -5.730968906     1.000000000
     0.640719554    -5.735291981     1.000000000
     0.647609012    -5.739028447     1.000000000
     0.654498469    -5.742182503     1.000000000
     0.661387927    -5.744757817     1.000000000
     0.668277385    -5.746757468     1.000000000
     0.675166842    -5.748183905     1.000000000
     0.682056300    -5.749038901     1.000000000
     0.688945757    -5.749323534     1.000000000
     0.688945757    -5.749323534     1.000000000
     0.695370282    -5.749103309     1.000000000
     0.701794807    -5.748190919     1.000000000
     0.708219332    -5.746582731     1.000000000
     0.714643857    -5.744280302     1.000000000
     0.721068382    -5.741285522     1.000000000
     0.727492906    -5.737600551     1.000000000
     0.733917431    -5.733227769     1.000000000
     0.740341956    -5.728169724     1.000000000
     0.746766481    -5.722429079     1.000000000
     0.753191006    -5.716008564     1.000000000
     0.759615531    -5.708910929     1.000000000
     0.766040056    -5.701138901     1.000000000
     0.772464580    -5.692695152     1.000000000
     0.778889105    -5.683582266     1.000000000
     0.785313630    -5.673802727     1.000000000
     0.791738155    -5.663358906     1.000000000
     0.798162680    -5.652253063     1.000000000
     0.804587205    -5.640487362     1.000000000
     0.811011730    -5.628063892     1.000000000
     0.817436254    -5.614984696     1.000000000
     0.823860779    -5.601251817     1.000000000
     0.830285304    -5.586867337     1.000000000
