  0.00000000E+00 -0.40209011E+01
  0.68894576E-02 -0.40247033E+01
  0.13778915E-01 -0.40286276E+01
  0.20668373E-01 -0.40326810E+01
  0.27557830E-01 -0.40368728E+01
  0.34447288E-01 -0.40412146E+01
  0.41336745E-01 -0.40457206E+01
  0.48226203E-01 -0.40504077E+01
  0.55115661E-01 -0.40552955E+01
  0.62005118E-01 -0.40604068E+01
  0.68894576E-01 -0.40657677E+01
  0.75784033E-01 -0.40714079E+01
  0.82673491E-01 -0.40773611E+01
  0.89562948E-01 -0.40836653E+01
  0.96452406E-01 -0.40903636E+01
  0.10334186E+00 -0.40975042E+01
  0.11023132E+00 -0.41051416E+01
  0.11712078E+00 -0.41133367E+01
  0.12401024E+00 -0.41221576E+01
  0.13089969E+00 -0.41316805E+01
  0.13778915E+00 -0.41419894E+01
  0.14467861E+00 -0.41532179E+01
  0.15156807E+00 -0.41654304E+01
  0.15845752E+00 -0.41787310E+01
  0.16534698E+00 -0.41932269E+01
  0.17223644E+00 -0.42090243E+01
  0.17912590E+00 -0.42262237E+01
  0.18601535E+00 -0.42449144E+01
  0.19290481E+00 -0.42651688E+01
  0.19979427E+00 -0.42870365E+01
  0.20668373E+00 -0.43105414E+01
  0.21357318E+00 -0.43356796E+01
  0.22046264E+00 -0.43624199E+01
  0.22735210E+00 -0.43907055E+01
  0.23424156E+00 -0.44204530E+01
  0.24113102E+00 -0.44515494E+01
  0.24802047E+00 -0.44838455E+01
  0.25490993E+00 -0.45171536E+01
  0.26179939E+00 -0.45512556E+01
  0.26868885E+00 -0.45859229E+01
  0.27557830E+00 -0.46209384E+01
  0.28246776E+00 -0.46562382E+01
  0.28935722E+00 -0.46915373E+01
  0.29624668E+00 -0.47267069E+01
  0.30313613E+00 -0.47616456E+01
  0.31002559E+00 -0.47962740E+01
  0.31691505E+00 -0.48305289E+01
  0.32380451E+00 -0.48643592E+01
  0.33069396E+00 -0.48977235E+01
  0.33758342E+00 -0.49305872E+01
  0.34447288E+00 -0.49629213E+01
  0.35136234E+00 -0.49947008E+01
  0.35825179E+00 -0.50259046E+01
  0.36514125E+00 -0.50565140E+01
  0.37203071E+00 -0.50865132E+01
  0.37892017E+00 -0.51158880E+01
  0.38580962E+00 -0.51446264E+01
  0.39269908E+00 -0.51727176E+01
  0.39958854E+00 -0.52001527E+01
  0.40647800E+00 -0.52269237E+01
  0.41336745E+00 -0.52530241E+01
  0.42025691E+00 -0.52785686E+01
  0.42714637E+00 -0.53034294E+01
  0.43403583E+00 -0.53276001E+01
  0.44092528E+00 -0.53510753E+01
  0.44781474E+00 -0.53738506E+01
  0.45470420E+00 -0.53959227E+01
  0.46159366E+00 -0.54172893E+01
  0.46848312E+00 -0.54379488E+01
  0.47537257E+00 -0.54579008E+01
  0.48226203E+00 -0.54771458E+01
  0.48915149E+00 -0.54956850E+01
  0.49604095E+00 -0.55135207E+01
  0.50293040E+00 -0.55306556E+01
  0.50981986E+00 -0.55470936E+01
  0.51670932E+00 -0.55628388E+01
  0.52359878E+00 -0.55778962E+01
  0.53048823E+00 -0.55922714E+01
  0.53737769E+00 -0.56059701E+01
  0.54426715E+00 -0.56189988E+01
  0.55115661E+00 -0.56313642E+01
  0.55804606E+00 -0.56431935E+01
  0.56493552E+00 -0.56543706E+01
  0.57182498E+00 -0.56648997E+01
  0.57871444E+00 -0.56747852E+01
  0.58560389E+00 -0.56840317E+01
  0.59249335E+00 -0.56926439E+01
  0.59938281E+00 -0.57006266E+01
  0.60627227E+00 -0.57079847E+01
  0.61316172E+00 -0.57147232E+01
  0.62005118E+00 -0.57208471E+01
  0.62694064E+00 -0.57263614E+01
  0.63383010E+00 -0.57312711E+01
  0.64071955E+00 -0.57355811E+01
  0.64760901E+00 -0.57392960E+01
  0.65449847E+00 -0.57424203E+01
  0.66138793E+00 -0.57449582E+01
  0.66827738E+00 -0.57469134E+01
  0.67516684E+00 -0.57482894E+01
  0.68205630E+00 -0.57490891E+01
  0.68894576E+00 -0.57493148E+01
  0.69585385E+00 -0.57490342E+01
  0.70276194E+00 -0.57479499E+01
  0.70967003E+00 -0.57460642E+01
  0.71657812E+00 -0.57433791E+01
  0.72348621E+00 -0.57398973E+01
  0.73039430E+00 -0.57356216E+01
  0.73730240E+00 -0.57305549E+01
  0.74421049E+00 -0.57247003E+01
  0.75111858E+00 -0.57180609E+01
  0.75802667E+00 -0.57106399E+01
  0.76493476E+00 -0.57024403E+01
  0.77184285E+00 -0.56934651E+01
  0.77875094E+00 -0.56837174E+01
  0.78565903E+00 -0.56731999E+01
  0.79256713E+00 -0.56619153E+01
  0.79947522E+00 -0.56498662E+01
  0.80638331E+00 -0.56370551E+01
  0.81329140E+00 -0.56234845E+01
  0.82019949E+00 -0.56091567E+01
  0.82710758E+00 -0.55940742E+01
  0.83401567E+00 -0.55782396E+01
  0.84092376E+00 -0.55616554E+01
  0.84783186E+00 -0.55443246E+01
  0.85473995E+00 -0.55262505E+01
  0.86164804E+00 -0.55074365E+01
  0.86855613E+00 -0.54878868E+01
  0.87546422E+00 -0.54676058E+01
  0.88237231E+00 -0.54465987E+01
  0.88928040E+00 -0.54248712E+01
  0.89618849E+00 -0.54024298E+01
  0.90309659E+00 -0.53792817E+01
  0.91000468E+00 -0.53554346E+01
  0.91691277E+00 -0.53308972E+01
  0.92382086E+00 -0.53056789E+01
  0.93072895E+00 -0.52797895E+01
  0.93763704E+00 -0.52532397E+01
  0.94454513E+00 -0.52260409E+01
  0.95145322E+00 -0.51982048E+01
  0.95836132E+00 -0.51697437E+01
  0.96526941E+00 -0.51406703E+01
  0.97217750E+00 -0.51109975E+01
  0.97908559E+00 -0.50807387E+01
  0.98599368E+00 -0.50499074E+01
  0.99290177E+00 -0.50185170E+01
  0.99980986E+00 -0.49865814E+01
  0.10067180E+01 -0.49541145E+01
  0.10136260E+01 -0.49211299E+01
  0.10205341E+01 -0.48876420E+01
  0.10274422E+01 -0.48536649E+01
  0.10343503E+01 -0.48192134E+01
  0.10412584E+01 -0.47843027E+01
  0.10481665E+01 -0.47489491E+01
  0.10550746E+01 -0.47131701E+01
  0.10619827E+01 -0.46769852E+01
  0.10688908E+01 -0.46404167E+01
  0.10757989E+01 -0.46034912E+01
  0.10827070E+01 -0.45662413E+01
  0.10896150E+01 -0.45287088E+01
  0.10965231E+01 -0.44909497E+01
  0.11034312E+01 -0.44530432E+01
  0.11103393E+01 -0.44151065E+01
  0.11172474E+01 -0.43791302E+01
  0.11241555E+01 -0.43444832E+01
  0.11310636E+01 -0.43107757E+01
  0.11379717E+01 -0.42783282E+01
  0.11448798E+01 -0.42475091E+01
  0.11517879E+01 -0.42187085E+01
  0.11586960E+01 -0.41922886E+01
  0.11656041E+01 -0.41747575E+01
  0.11725121E+01 -0.41605908E+01
  0.11794202E+01 -0.41480714E+01
  0.11863283E+01 -0.41366456E+01
  0.11932364E+01 -0.41260012E+01
  0.12001445E+01 -0.41159557E+01
  0.12070526E+01 -0.41063971E+01
  0.12139607E+01 -0.40972526E+01
  0.12208688E+01 -0.40884730E+01
  0.12277769E+01 -0.40800230E+01
  0.12346850E+01 -0.40718768E+01
  0.12415931E+01 -0.40640148E+01
  0.12485011E+01 -0.40564217E+01
  0.12554092E+01 -0.40490858E+01
  0.12623173E+01 -0.40419977E+01
  0.12692254E+01 -0.40351507E+01
  0.12761335E+01 -0.40285397E+01
  0.12830416E+01 -0.40235319E+01
  0.12899497E+01 -0.40216617E+01
  0.12968578E+01 -0.40201249E+01
  0.13037659E+01 -0.40189018E+01
  0.13106740E+01 -0.40179780E+01
  0.13175821E+01 -0.40173380E+01
  0.13244902E+01 -0.40169544E+01
  0.13313982E+01 -0.40168193E+01
  0.13382877E+01 -0.40352723E+01
  0.13451772E+01 -0.40537850E+01
  0.13520666E+01 -0.40723428E+01
  0.13589561E+01 -0.40909318E+01
  0.13658455E+01 -0.41095382E+01
  0.13727350E+01 -0.41281485E+01
  0.13796244E+01 -0.41467492E+01
  0.13865139E+01 -0.41653267E+01
  0.13934034E+01 -0.41838676E+01
  0.14002928E+01 -0.42023581E+01
  0.14071823E+01 -0.42207844E+01
  0.14140717E+01 -0.42391325E+01
  0.14209612E+01 -0.42573884E+01
  0.14278506E+01 -0.42755380E+01
  0.14347401E+01 -0.42935670E+01
  0.14416296E+01 -0.43114612E+01
  0.14485190E+01 -0.43292068E+01
  0.14554085E+01 -0.43467898E+01
  0.14622979E+01 -0.43641966E+01
  0.14691874E+01 -0.43814140E+01
  0.14760769E+01 -0.43984293E+01
  0.14829663E+01 -0.44152301E+01
  0.14898558E+01 -0.44318050E+01
  0.14967452E+01 -0.44481429E+01
  0.15036347E+01 -0.44642336E+01
  0.15105241E+01 -0.44800679E+01
  0.15174136E+01 -0.44956373E+01
  0.15243031E+01 -0.45109342E+01
  0.15311925E+01 -0.45259519E+01
  0.15380820E+01 -0.45406847E+01
  0.15449714E+01 -0.45551276E+01
  0.15518609E+01 -0.45692768E+01
  0.15587503E+01 -0.45831291E+01
  0.15656398E+01 -0.45966819E+01
  0.15725293E+01 -0.46099336E+01
  0.15794187E+01 -0.46228831E+01
  0.15863082E+01 -0.46355296E+01
  0.15931976E+01 -0.46478732E+01
  0.16000871E+01 -0.46599138E+01
  0.16069765E+01 -0.46716521E+01
  0.16138660E+01 -0.46830886E+01
  0.16207555E+01 -0.46942240E+01
  0.16276449E+01 -0.47050591E+01
  0.16345344E+01 -0.47155948E+01
  0.16414238E+01 -0.47258317E+01
  0.16483133E+01 -0.47357705E+01
  0.16552027E+01 -0.47454118E+01
  0.16620922E+01 -0.47547561E+01
  0.16689817E+01 -0.47638037E+01
  0.16758711E+01 -0.47725549E+01
  0.16827606E+01 -0.47810099E+01
  0.16896500E+01 -0.47891690E+01
  0.16965395E+01 -0.47970322E+01
  0.17034290E+01 -0.48045998E+01
  0.17103184E+01 -0.48118722E+01
  0.17172079E+01 -0.48188497E+01
  0.17240973E+01 -0.48255331E+01
  0.17309868E+01 -0.48319232E+01
  0.17378762E+01 -0.48380211E+01
  0.17447657E+01 -0.48438284E+01
  0.17516552E+01 -0.48493468E+01
  0.17585446E+01 -0.48545788E+01
  0.17654341E+01 -0.48595268E+01
  0.17723235E+01 -0.48641943E+01
  0.17792130E+01 -0.48685848E+01
  0.17861024E+01 -0.48727026E+01
  0.17929919E+01 -0.48765524E+01
  0.17998814E+01 -0.48801395E+01
  0.18067708E+01 -0.48834696E+01
  0.18136603E+01 -0.48865491E+01
  0.18205497E+01 -0.48893847E+01
  0.18274392E+01 -0.48919837E+01
  0.18343286E+01 -0.48943536E+01
  0.18412181E+01 -0.48965026E+01
  0.18481076E+01 -0.48984388E+01
  0.18549970E+01 -0.49001710E+01
  0.18618865E+01 -0.49017079E+01
  0.18687759E+01 -0.49030584E+01
  0.18756654E+01 -0.49042315E+01
  0.18825548E+01 -0.49052363E+01
  0.18894443E+01 -0.49060818E+01
  0.18963338E+01 -0.49067768E+01
  0.19032232E+01 -0.49073300E+01
  0.19101127E+01 -0.49077497E+01
  0.19170021E+01 -0.49080441E+01
  0.19238916E+01 -0.49082208E+01
  0.19307811E+01 -0.49082870E+01
  0.19376705E+01 -0.49082494E+01
  0.19445600E+01 -0.49081142E+01
  0.19514494E+01 -0.49078868E+01
  0.19583389E+01 -0.49075720E+01
  0.19652283E+01 -0.49071739E+01
  0.19721178E+01 -0.49066959E+01
  0.19790073E+01 -0.49061406E+01
  0.19858967E+01 -0.49055099E+01
  0.19927862E+01 -0.49048048E+01
  0.19996756E+01 -0.49040259E+01
  0.20065651E+01 -0.49031728E+01
  0.20134545E+01 -0.49022447E+01
  0.20203440E+01 -0.49012404E+01
  0.20272521E+01 -0.49012008E+01
  0.20341602E+01 -0.49010762E+01
  0.20410683E+01 -0.49008664E+01
  0.20479764E+01 -0.49005715E+01
  0.20548845E+01 -0.49001915E+01
  0.20617925E+01 -0.48997262E+01
  0.20687006E+01 -0.48991751E+01
  0.20756087E+01 -0.48985372E+01
  0.20825168E+01 -0.48978111E+01
